country_code,country_name,indicator_code,indicator_name,year,value
AU,Australia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,3.942
AU,Australia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,3.668
AU,Australia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,3.728
AU,Australia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,5.022
AU,Australia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,6.394
AU,Australia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,5.143
AU,Australia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,5.345
BR,Brazil,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,6.801
BR,Brazil,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,7.947
BR,Brazil,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,9.231
BR,Brazil,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,13.158
BR,Brazil,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,13.697
BR,Brazil,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,11.936
BR,Brazil,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,12.329
CA,Canada,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,6.351
CA,Canada,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,5.415
CA,Canada,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,5.279
CA,Canada,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,7.527
CA,Canada,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,9.657
CA,Canada,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,5.69
CA,Canada,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,5.837
CN,China,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,4.59
CN,China,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,4.67
CN,China,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,4.98
CN,China,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,4.55
CN,China,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,5.0
CN,China,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,4.56
CN,China,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,4.31
DE,Germany,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,3.4
DE,Germany,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,3.071
DE,Germany,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,3.137
DE,Germany,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,3.594
DE,Germany,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,3.881
DE,Germany,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,3.163
DE,Germany,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,3.384
FR,France,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,7.4
FR,France,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,7.335
FR,France,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,7.303
FR,France,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,7.871
FR,France,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,8.009
FR,France,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,8.415
FR,France,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,9.018
GB,United Kingdom,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,4.361
GB,United Kingdom,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,4.025
GB,United Kingdom,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,3.768
GB,United Kingdom,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,4.864
GB,United Kingdom,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,4.472
GB,United Kingdom,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,3.657
GB,United Kingdom,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,4.145
ID,Indonesia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,3.301
ID,Indonesia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,3.308
ID,Indonesia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,3.462
ID,Indonesia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,3.827
ID,Indonesia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,4.255
ID,Indonesia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,3.59
ID,Indonesia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,4.387
IN,India,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,4.173
IN,India,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,4.172
IN,India,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,4.822
IN,India,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,6.38
IN,India,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,7.859
IN,India,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,6.51
IN,India,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,7.652
IT,Italy,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,6.5
IT,Italy,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,7.627
IT,Italy,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,8.069
IT,Italy,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,9.497
IT,Italy,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,9.192
IT,Italy,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,9.884
IT,Italy,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,10.538
JP,Japan,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,2.5
JP,Japan,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,2.6
JP,Japan,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,2.614
JP,Japan,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,2.808
JP,Japan,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,2.809
JP,Japan,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,2.351
JP,Japan,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,2.467
KR,"Korea, Rep.",SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,2.784
KR,"Korea, Rep.",SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,2.675
KR,"Korea, Rep.",SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,2.857
KR,"Korea, Rep.",SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,3.639
KR,"Korea, Rep.",SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,3.931
KR,"Korea, Rep.",SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,3.746
KR,"Korea, Rep.",SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,3.824
MX,Mexico,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,2.678
MX,Mexico,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,2.765
MX,Mexico,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,3.256
MX,Mexico,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,4.019
MX,Mexico,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,4.44
MX,Mexico,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,3.477
MX,Mexico,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,3.275
NG,Nigeria,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,3.045
NG,Nigeria,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,3.074
NG,Nigeria,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,3.827
NG,Nigeria,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,5.404
NG,Nigeria,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,5.714
NG,Nigeria,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,5.206
NG,Nigeria,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,5.069
PL,Poland,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,2.807
PL,Poland,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,2.743
PL,Poland,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,2.811
PL,Poland,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,3.268
PL,Poland,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,3.155
PL,Poland,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,3.267
PL,Poland,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,3.835
RU,Russian Federation,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,2.43
RU,Russian Federation,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,3.076
RU,Russian Federation,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,3.867
RU,Russian Federation,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,4.749
RU,Russian Federation,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,5.62
RU,Russian Federation,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,4.513
RU,Russian Federation,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,4.871
SA,Saudi Arabia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,3.518
SA,Saudi Arabia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,4.008
SA,Saudi Arabia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,5.589
SA,Saudi Arabia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,6.621
SA,Saudi Arabia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,7.66
SA,Saudi Arabia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,5.636
SA,Saudi Arabia,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,6.029
TR,Turkiye,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,8.8
TR,Turkiye,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,9.388
TR,Turkiye,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,10.465
TR,Turkiye,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,11.969
TR,Turkiye,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,13.148
TR,Turkiye,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,13.73
TR,Turkiye,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,10.956
US,United States,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,4.022
US,United States,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,3.638
US,United States,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,3.65
US,United States,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,5.349
US,United States,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,8.055
US,United States,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,3.669
US,United States,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,3.896
ZA,South Africa,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2024,32.279
ZA,South Africa,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2023,32.098
ZA,South Africa,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2022,33.268
ZA,South Africa,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2021,34.007
ZA,South Africa,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2020,29.217
ZA,South Africa,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2019,28.468
ZA,South Africa,SL.UEM.TOTL.ZS,Unemployment (% of labor force),2018,26.906
AU,Australia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,26.131348255083
AU,Australia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,25.6293211504608
AU,Australia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,25.1891145627514
AU,Australia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,25.9715065326299
AU,Australia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,25.7471757974481
BR,Brazil,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2024,26.4469343537929
BR,Brazil,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,25.3707484857691
BR,Brazil,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,26.9365134587428
BR,Brazil,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,24.6358299173079
BR,Brazil,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,22.1948673410326
BR,Brazil,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,25.5600401251614
BR,Brazil,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,25.2724385276075
CA,Canada,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2024,20.5151698408968
CA,Canada,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,20.0017383538811
CA,Canada,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,18.9723038717055
CA,Canada,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,19.862379496288
CA,Canada,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,18.9901852083695
CA,Canada,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,18.2776090385263
CA,Canada,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,18.5291939067985
CN,China,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,15.0661250338704
CN,China,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,14.6559605630141
CN,China,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,14.6241117527941
CN,China,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,13.7961540297522
CN,China,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,15.7907279889576
CN,China,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,16.240355440609
DE,Germany,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,28.3338270949515
DE,Germany,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,28.5009738330923
DE,Germany,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,29.2205771330187
DE,Germany,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,29.5059581768443
DE,Germany,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,29.5495408901755
DE,Germany,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,29.2858827674773
FR,France,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,42.2138610029253
FR,France,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,44.2789917035331
FR,France,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,43.504848267154
FR,France,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,43.3219907101665
FR,France,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,43.6550132168038
FR,France,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,44.7259377621146
GB,United Kingdom,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2024,34.9208011356426
GB,United Kingdom,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,35.307815958642
GB,United Kingdom,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,35.8232572592484
GB,United Kingdom,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,34.5638089563137
GB,United Kingdom,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,33.4086844384201
GB,United Kingdom,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,33.2703051672887
GB,United Kingdom,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,33.6717998451804
IN,India,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,9.11011784382656
IN,India,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,13.1885329486481
IT,Italy,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,39.0735244912762
IT,Italy,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,39.6076699114937
IT,Italy,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,40.3348719250734
IT,Italy,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,40.5950400712713
IT,Italy,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,40.0859879467878
IT,Italy,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,39.2904064273807
KR,"Korea, Rep.",GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,27.3522982787223
KR,"Korea, Rep.",GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,29.7729228770863
KR,"Korea, Rep.",GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,28.0245804495307
KR,"Korea, Rep.",GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,26.3065329320637
KR,"Korea, Rep.",GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,26.2939664579579
KR,"Korea, Rep.",GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,25.9611385440622
MX,Mexico,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,19.0449981031982
MX,Mexico,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,19.2711611460256
MX,Mexico,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,18.3430886499068
MX,Mexico,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,18.6445328292561
MX,Mexico,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,18.519167062902
MX,Mexico,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,18.3342427397029
PL,Poland,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,35.8946310017879
PL,Poland,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,33.8091813534998
PL,Poland,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,35.7886364097481
PL,Poland,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,34.7081923171819
PL,Poland,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,34.1467261960069
PL,Poland,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,34.1003647349327
RU,Russian Federation,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,28.7334121058827
RU,Russian Federation,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,27.0035017836906
RU,Russian Federation,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,26.5756609925752
RU,Russian Federation,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,27.6767173115632
RU,Russian Federation,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,27.4804517541099
RU,Russian Federation,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,27.5163963231875
SA,Saudi Arabia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2024,27.0815901732467
SA,Saudi Arabia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,26.5289126925841
SA,Saudi Arabia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,27.2926931956995
SA,Saudi Arabia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,26.200573927287
SA,Saudi Arabia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,27.1487389650106
SA,Saudi Arabia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,27.8140023663967
SA,Saudi Arabia,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,27.2458971226168
TR,Turkiye,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2024,31.4818867303734
TR,Turkiye,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,33.0413461483106
TR,Turkiye,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,27.2711691136776
TR,Turkiye,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,29.4977695428913
TR,Turkiye,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,29.5197315950517
TR,Turkiye,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,29.2876680765698
TR,Turkiye,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,30.2077917567155
US,United States,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2024,17.9111121612255
US,United States,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,17.8684262125916
US,United States,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,20.2406787038664
US,United States,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,19.1036787908058
US,United States,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,17.9555962011499
US,United States,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,17.4199703478
US,United States,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,17.5844563482997
ZA,South Africa,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2023,29.8093094896124
ZA,South Africa,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2022,29.6635124487378
ZA,South Africa,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2021,30.029204092663
ZA,South Africa,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2020,27.8138753856562
ZA,South Africa,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2019,28.8976157575136
ZA,South Africa,GC.REV.XGRT.GD.ZS,Revenue excl grants (% of GDP),2018,28.3643368280035
AU,Australia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,27.5833132925557
AU,Australia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,32.5518179379184
AU,Australia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,30.1434988129749
AU,Australia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,26.0711901942783
AU,Australia,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,26.1317227432746
BR,Brazil,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,32.4311004876146
BR,Brazil,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,31.6414358454924
BR,Brazil,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,29.498104322117
BR,Brazil,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,34.9119748287171
BR,Brazil,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,31.1361557852699
BR,Brazil,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,32.2312978931774
CA,Canada,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,19.2603133808938
CA,Canada,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,18.2522606578883
CA,Canada,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,22.4985744222565
CA,Canada,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,28.5714736058033
CA,Canada,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,18.1057096781026
CA,Canada,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,17.5409004540917
DE,Germany,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,31.174891399437
DE,Germany,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,32.6685205602959
DE,Germany,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,32.1505946585061
DE,Germany,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,27.8804335534648
DE,Germany,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,27.3644959420855
FR,France,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,47.2580360132692
FR,France,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,48.8603228368138
FR,France,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,49.9944440065304
FR,France,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,51.9636314257982
FR,France,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,45.8897902925031
FR,France,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,47.1000773214216
GB,United Kingdom,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,41.2292290721047
GB,United Kingdom,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,40.6510938418388
GB,United Kingdom,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,42.9472430652547
GB,United Kingdom,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,47.5326631273768
GB,United Kingdom,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,36.4058676559426
GB,United Kingdom,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,37.1969170536007
IN,India,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,13.3335178491336
IN,India,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,15.6631319151388
IT,Italy,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,47.2805094852674
IT,Italy,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,48.3702644238252
IT,Italy,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,49.6527178126937
IT,Italy,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,50.3444915572159
IT,Italy,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,42.2948307679073
IT,Italy,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,42.5027354888588
JP,Japan,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,20.9311943137094
JP,Japan,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,21.6186499931383
JP,Japan,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,23.6059009054084
JP,Japan,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,16.4238978704123
JP,Japan,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,16.0713191758764
KR,"Korea, Rep.",GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,28.3225119832631
KR,"Korea, Rep.",GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2022,31.2975333759802
KR,"Korea, Rep.",GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2021,28.5464738099917
KR,"Korea, Rep.",GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2020,28.0256629437299
KR,"Korea, Rep.",GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2019,25.9471764437754
KR,"Korea, Rep.",GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2018,23.5674300593436
MX,Mexico,GC.XPN.TOTL.GD.ZS,Expense (% of GDP),2023,22.4106159687135
